press_name,movie_id,press_rating
Les Fiches du Cinéma,257765,3.0
Le Monde,257765,2.0
Libération,257765,2.0
Première,257765,2.0
France Soir,5241,5.0
Cahiers du Cinéma,5241,4.0
Le Monde,5241,3.0
Positif,5241,3.0
Télérama,5241,1.0
Les Echos,10568,4.0
Positif,10568,3.0
Télérama,10568,3.0
Cahiers du Cinéma,10568,2.0
Le Monde,10568,1.0
Voici,280205,5.0
20 Minutes,280205,4.0
Bande à part,280205,4.0
Culturopoing.com,280205,4.0
Elle,280205,4.0
Femme Actuelle,280205,4.0
La Croix,280205,4.0
Le Figaro,280205,4.0
Le Journal du Dimanche,280205,4.0
Le Parisien,280205,4.0
Les Echos,280205,4.0
Les Inrockuptibles,280205,4.0
Marianne,280205,4.0
Ouest France,280205,4.0
Positif,280205,4.0
Sud Ouest,280205,4.0
Télé 7 Jours,280205,4.0
Télérama,280205,4.0
Cahiers du Cinéma,280205,3.0
L'Humanité,280205,3.0
L'Obs,280205,3.0
La Voix du Nord,280205,3.0
Le Monde,280205,3.0
Les Fiches du Cinéma,280205,3.0
Libération,280205,3.0
Première,280205,3.0
Critikat.com,280205,2.0
CNews,263209,3.0
Ecran Large,263209,3.0
L'Ecran Fantastique,263209,3.0
Le Parisien,263209,3.0
Première,263209,3.0
Les Inrockuptibles,263209,2.0
Mad Movies,263209,2.0
Télé 7 Jours,263209,2.0
Critikat.com,263209,1.0
Positif,263209,1.0
Télérama,263209,1.0
Closer,206775,5.0
Femme Actuelle,206775,5.0
Le Journal du Dimanche,206775,5.0
Le Point,206775,5.0
Positif,206775,5.0
Télé 7 Jours,206775,5.0
Télé Loisirs,206775,5.0
Voici,206775,5.0
aVoir-aLire.com,206775,5.0
20 Minutes,206775,4.0
Bande à part,206775,4.0
CNews,206775,4.0
Cahiers du Cinéma,206775,4.0
Critikat.com,206775,4.0
Ecran Large,206775,4.0
L'Express,206775,4.0
La Voix du Nord,206775,4.0
Le Dauphiné Libéré,206775,4.0
Le Figaro,206775,4.0
Le Parisien,206775,4.0
Les Inrockuptibles,206775,4.0
Ouest France,206775,4.0
Public,206775,4.0
Télérama,206775,4.0
VSD,206775,4.0
Franceinfo Culture,206775,3.0
L'Obs,206775,3.0
Le Monde,206775,3.0
Les Fiches du Cinéma,206775,3.0
Libération,206775,3.0
Première,206775,3.0
Ecran Large,265028,4.0
L'Ecran Fantastique,265028,4.0
LCI,265028,4.0
Le Figaro,265028,4.0
Le Journal du Geek,265028,4.0
Télé Loisirs,265028,4.0
La Croix,265028,3.0
La Voix du Nord,265028,3.0
Le Journal du Dimanche,265028,3.0
Les Inrockuptibles,265028,3.0
Mad Movies,265028,3.0
Sud Ouest,265028,3.0
Télé 7 Jours,265028,3.0
Le Parisien,265028,2.0
Première,265028,2.0
20 Minutes,257022,4.0
L'Humanité,257022,4.0
Le Journal du Dimanche,257022,4.0
CNews,257022,3.0
L'Ecran Fantastique,257022,3.0
L'Express,257022,3.0
Les Fiches du Cinéma,257022,3.0
Positif,257022,3.0
Télé 7 Jours,257022,3.0
Télé Loisirs,257022,3.0
Télérama,257022,3.0
aVoir-aLire.com,257022,3.0
L'Obs,257022,2.0
Le Monde,257022,2.0
Le Parisien,257022,1.0
Première,257022,1.0
Bande à part,283733,4.0
CNews,283733,4.0
Dernières Nouvelles d'Alsace,283733,4.0
Elle,283733,4.0
Le Dauphiné Libéré,283733,4.0
Le Figaro,283733,4.0
Le Point,283733,4.0
Sud Ouest,283733,4.0
aVoir-aLire.com,283733,4.0
La Voix du Nord,283733,3.0
Le Monde,283733,3.0
Paris Match,283733,3.0
Positif,283733,3.0
L'Obs,283733,2.0
La Croix,283733,2.0
Le Journal du Dimanche,283733,2.0
Les Fiches du Cinéma,283733,2.0
Les Inrockuptibles,283733,2.0
Première,283733,2.0
Le Parisien,283733,1.0
Les Echos,283733,1.0
Libération,283733,1.0
Télérama,283733,1.0
Ouest France,264465,5.0
20 Minutes,264465,4.0
Bande à part,264465,4.0
CinemaTeaser,264465,4.0
Closer,264465,4.0
Ecran Large,264465,4.0
Elle,264465,4.0
L'Ecran Fantastique,264465,4.0
Le Dauphiné Libéré,264465,4.0
Le Figaro,264465,4.0
Le Journal du Dimanche,264465,4.0
Le Parisien,264465,4.0
Libération,264465,4.0
Mad Movies,264465,4.0
Positif,264465,4.0
Première,264465,4.0
Télé Loisirs,264465,4.0
Voici,264465,4.0
Franceinfo Culture,264465,3.0
L'Obs,264465,3.0
La Voix du Nord,264465,3.0
Le Journal du Geek,264465,3.0
Critikat.com,264465,2.0
L'Express,264465,2.0
Le Monde,264465,2.0
Les Fiches du Cinéma,264465,2.0
Les Inrockuptibles,264465,2.0
Cahiers du Cinéma,264465,1.0
Télérama,264465,1.0
CinemaTeaser,293082,5.0
Culturopoing.com,293082,5.0
Mad Movies,293082,5.0
Bande à part,293082,4.0
La Septième Obsession,293082,4.0
Le Parisien,293082,4.0
Les Inrockuptibles,293082,4.0
Libération,293082,4.0
Positif,293082,4.0
Franceinfo Culture,293082,3.0
L'Humanité,293082,3.0
Le Journal du Dimanche,293082,3.0
Les Fiches du Cinéma,293082,3.0
Télérama,293082,3.0
Cahiers du Cinéma,293082,2.0
Critikat.com,293082,2.0
L'Obs,293082,2.0
Le Monde,293082,2.0
Première,293082,2.0
aVoir-aLire.com,293082,2.0
L'Humanité,43921,4.0
L'Obs,43921,5.0
Le Figaroscope,43921,5.0
Le Monde,43921,4.0
Le Parisien,43921,5.0
Le Point,43921,5.0
Libération,43921,4.0
Positif,43921,5.0
TéléCinéObs,43921,5.0
Télérama,43921,5.0
Zurban,43921,5.0
aVoir-aLire.com,43921,5.0
Ciné Live,43921,4.0
Ouest France,43921,4.0
Paris Match,43921,4.0
Première,43921,4.0
Studio Magazine,43921,2.0
The Hollywood Reporter,43921,4.0
Variety,43921,4.0
Cahiers du Cinéma,43921,3.0
Chronic'art.com,43921,2.0
Le Figaro,43921,3.0
Les Inrockuptibles,43921,3.0
MCinéma.com,43921,3.0
Rolling Stone,43921,3.0
Score,43921,3.0
Libération,14046,5.0
Le Monde,14046,4.0
Positif,14046,3.0
Cahiers du Cinéma,14046,2.0
Télérama,14046,2.0
CinemaTeaser,137289,4.0
Ecran Large,137289,4.0
Elle,137289,4.0
Les Fiches du Cinéma,137289,4.0
Les Inrockuptibles,137289,4.0
TéléCinéObs,137289,4.0
L'Ecran Fantastique,137289,3.0
L'Express,137289,3.0
Le Journal du Dimanche,137289,3.0
Libération,137289,3.0
Mad Movies,137289,3.0
Ouest France,137289,3.0
Première,137289,3.0
Télé 7 Jours,137289,3.0
Télérama,137289,3.0
aVoir-aLire.com,137289,3.0
Cahiers du Cinéma,137289,2.0
Le Monde,137289,2.0
Critikat.com,137289,1.0
Studio Ciné Live,137289,1.0
TF1 News,137289,1.0
Le Figaro,2133,4.0
Positif,2133,3.0
Libération,2133,2.0
Télérama,2133,2.0
Dernières Nouvelles d'Alsace,273981,5.0
Ecran Large,273981,5.0
Elle,273981,5.0
La Voix du Nord,273981,5.0
Le Dauphiné Libéré,273981,5.0
Le Journal du Dimanche,273981,5.0
Le Parisien,273981,5.0
Le Point,273981,5.0
Ouest France,273981,5.0
Télé Loisirs,273981,5.0
20 Minutes,273981,4.0
Bande à part,273981,4.0
CNews,273981,4.0
CinemaTeaser,273981,4.0
Femme Actuelle,273981,4.0
Franceinfo Culture,273981,4.0
L'Obs,273981,4.0
La Croix,273981,4.0
Le Figaro,273981,4.0
Marianne,273981,4.0
Marie Claire,273981,4.0
Positif,273981,4.0
Première,273981,4.0
Télé 7 Jours,273981,4.0
Télérama,273981,4.0
Voici,273981,4.0
aVoir-aLire.com,273981,4.0
L'Humanité,273981,3.0
Le Monde,273981,3.0
Les Echos,273981,3.0
Les Fiches du Cinéma,273981,3.0
Critikat.com,273981,2.0
Libération,273981,2.0
Cahiers du Cinéma,273981,1.0
Transfuge,273981,1.0
CNews,242600,4.0
Closer,242600,4.0
Ecran Large,242600,4.0
Le Journal du Dimanche,242600,4.0
Le Journal du Geek,242600,4.0
Le Parisien,242600,4.0
Filmsactu,242600,3.0
Le Figaro,242600,3.0
Première,242600,3.0
Télé 7 Jours,242600,3.0
CinemaTeaser,242600,2.0
L'Obs,242600,2.0
Les Fiches du Cinéma,242600,1.0
Télérama,242600,1.0
CNews,270879,4.0
Télé Loisirs,270879,4.0
Le Parisien,270879,3.0
Les Fiches du Cinéma,270879,3.0
Voici,270879,3.0
La Voix du Nord,270879,2.0
Le Figaro,270879,2.0
Première,270879,2.0
L'Obs,270879,1.0
Ciné Live,53880,3.0
Paris Match,53880,3.0
Première,53880,3.0
TéléCinéObs,53880,3.0
L'Ecran Fantastique,53880,2.0
L'Express,53880,2.0
Le Monde,53880,2.0
Les Inrockuptibles,53880,2.0
Libération,53880,2.0
MCinéma.com,53880,2.0
Mad Movies,53880,2.0
Studio Magazine,53880,2.0
Télérama,53880,2.0
aVoir-aLire.com,53880,2.0
Les Inrockuptibles,196754,4.0
CinemaTeaser,196754,3.0
Ecran Large,196754,3.0
Le Monde,196754,3.0
Mad Movies,196754,3.0
Télérama,196754,3.0
Critikat.com,196754,2.0
Les Fiches du Cinéma,196754,2.0
Positif,196754,2.0
Première,196754,2.0
aVoir-aLire.com,196754,2.0
Le Parisien,134003,5.0
20 Minutes,134003,4.0
Dvdrama,134003,4.0
Le Figaroscope,134003,4.0
Le Journal du Dimanche,134003,4.0
Metro,134003,4.0
Positif,134003,4.0
Studio Ciné Live,134003,4.0
Télé 7 Jours,134003,4.0
Télérama,134003,4.0
Le Point,134003,3.0
Ouest France,134003,3.0
Première,134003,3.0
L'Express,134003,2.0
Libération,134003,2.0
La Croix,134003,1.0
Le Monde,134003,1.0
Les Inrockuptibles,134003,1.0
Ecran Large,285934,5.0
L'Humanité,285934,5.0
Ouest France,285934,5.0
Voici,285934,5.0
20 Minutes,285934,4.0
CNews,285934,4.0
CinemaTeaser,285934,4.0
Closer,285934,4.0
Dernières Nouvelles d'Alsace,285934,4.0
Elle,285934,4.0
Femme Actuelle,285934,4.0
Franceinfo Culture,285934,4.0
LCI,285934,4.0
Le Dauphiné Libéré,285934,4.0
Le Figaro,285934,4.0
Première,285934,2.0
Télé 2 semaines,285934,4.0
Télé 7 Jours,285934,4.0
Télé Loisirs,285934,4.0
Télérama,285934,4.0
aVoir-aLire.com,285934,4.0
Bande à part,285934,3.0
L'Obs,285934,3.0
La Croix,285934,3.0
La Voix du Nord,285934,3.0
Le Journal du Dimanche,285934,3.0
Les Fiches du Cinéma,285934,3.0
Les Inrockuptibles,285934,3.0
Libération,285934,3.0
Paris Match,285934,3.0
Positif,285934,3.0
Sud Ouest,285934,3.0
Cahiers du Cinéma,285934,2.0
Critikat.com,285934,2.0
Le Monde,285934,2.0
Le Parisien,285934,2.0
Marianne,285934,2.0
Les Echos,285934,1.0
20 Minutes,20754,4.0
Cinopsis.com,20754,4.0
Ciné Live,20754,4.0
Ecran Large,20754,4.0
FHM,20754,4.0
Le Parisien,20754,4.0
Planetcinema.com,20754,4.0
Positif,20754,4.0
Studio Magazine,20754,2.0
L'Express,20754,3.0
L'Obs,20754,3.0
Le Figaro,20754,3.0
Le Figaroscope,20754,3.0
Le Journal du Dimanche,20754,3.0
Lenouveaucinema.com,20754,3.0
Les Echos,20754,3.0
Libération,20754,3.0
Première,20754,3.0
Télérama,20754,3.0
Chronic'art.com,20754,2.0
Critikat.com,20754,2.0
Le Monde,20754,2.0
Les Inrockuptibles,20754,2.0
Mad Movies,20754,2.0
Repérages,20754,2.0
Ouest France,297648,5.0
CinemaTeaser,297648,4.0
Culturopoing.com,297648,4.0
La Voix du Nord,297648,4.0
Le Journal du Dimanche,297648,4.0
Les Fiches du Cinéma,297648,4.0
L'Humanité,297648,3.0
L'Obs,297648,3.0
La Croix,297648,3.0
Les Echos,297648,3.0
Positif,297648,3.0
Première,297648,3.0
Sud Ouest,297648,3.0
Le Monde,297648,1.0
Télérama,297648,1.0
Cahiers du Cinéma,1941,5.0
France Soir,1941,5.0
L'Express,1941,5.0
Les Inrockuptibles,1941,5.0
Libération,1941,5.0
Positif,1941,5.0
Télérama,1941,5.0
Critikat.com,1941,4.0
Bande à part,278933,5.0
Les Echos,278933,5.0
Positif,278933,5.0
Télérama,278933,5.0
Voici,278933,5.0
20 Minutes,278933,4.0
Elle,278933,4.0
Femme Actuelle,278933,4.0
L'Humanité,278933,4.0
L'Obs,278933,4.0
La Croix,278933,4.0
La Septième Obsession,278933,4.0
Le Figaro,278933,4.0
Le Journal du Dimanche,278933,4.0
Le Parisien,278933,4.0
Les Fiches du Cinéma,278933,4.0
Les Inrockuptibles,278933,4.0
Libération,278933,4.0
Marianne,278933,4.0
Première,278933,4.0
Transfuge,278933,4.0
Télé 7 Jours,278933,4.0
aVoir-aLire.com,278933,4.0
Dernières Nouvelles d'Alsace,278933,3.0
La Voix du Nord,278933,3.0
Le Dauphiné Libéré,278933,3.0
Le Monde,278933,3.0
Critikat.com,278933,2.0
Franceinfo Culture,278933,2.0
Ouest France,278933,2.0
Ouest France,266350,5.0
20 Minutes,266350,4.0
Ecran Large,266350,4.0
Le Monde,266350,4.0
Positif,266350,4.0
Télérama,266350,4.0
Paris Match,266350,3.0
Télé 7 Jours,266350,3.0
Les Inrockuptibles,266350,1.0
L'Express,61545,5.0
Brazil,61545,4.0
Elle,61545,4.0
L'Obs,61545,4.0
Le Journal du Dimanche,61545,4.0
Le Parisien,61545,4.0
Ouest France,61545,4.0
Première,61545,4.0
Studio Magazine,61545,4.0
Télé 7 Jours,61545,4.0
Le Figaroscope,61545,3.0
Le Monde,61545,3.0
Le Point,61545,3.0
Les Inrockuptibles,61545,3.0
Libération,61545,3.0
Score,61545,3.0
TéléCinéObs,61545,3.0
Télérama,61545,3.0
aVoir-aLire.com,61545,3.0
Cahiers du Cinéma,61545,2.0
Ciné Live,61545,2.0
Fluctuat.net,61545,2.0
L'Humanité,61545,2.0
CinemaTeaser,286217,5.0
Voici,286217,5.0
Le Figaro,286217,4.0
Le Monde,286217,4.0
Le Parisien,286217,4.0
CNews,286217,3.0
Ecran Large,286217,3.0
La Voix du Nord,286217,3.0
Les Fiches du Cinéma,286217,3.0
Première,286217,3.0
Télé Loisirs,286217,3.0
Télérama,286217,3.0
L'Obs,286217,2.0
Le Journal du Dimanche,286217,2.0
Ouest France,286217,2.0
Télé 7 Jours,286217,2.0
Bande à part,277192,5.0
GQ,277192,5.0
Mad Movies,277192,5.0
Télérama,277192,1.0
20 Minutes,277192,4.0
CNews,277192,4.0
CinemaTeaser,277192,4.0
Culturopoing.com,277192,4.0
Dernières Nouvelles d'Alsace,277192,4.0
Ecran Large,277192,4.0
Elle,277192,4.0
Franceinfo Culture,277192,4.0
L'Humanité,277192,4.0
L'Obs,277192,4.0
LCI,277192,4.0
La Voix du Nord,277192,4.0
Le Dauphiné Libéré,277192,4.0
Le Figaro,277192,4.0
Le Journal du Dimanche,277192,4.0
Le Monde,277192,4.0
Le Parisien,277192,4.0
Le Point,277192,4.0
Les Inrockuptibles,277192,4.0
Paris Match,277192,4.0
Positif,277192,4.0
Première,277192,4.0
Sud Ouest,277192,4.0
Cahiers du Cinéma,277192,3.0
La Septième Obsession,277192,3.0
aVoir-aLire.com,277192,3.0
Critikat.com,277192,2.0
L'Ecran Fantastique,277192,2.0
Les Echos,277192,2.0
Libération,277192,1.0
Marianne,277192,1.0
Transfuge,277192,1.0
Le Parisien,199458,4.0
Télé Loisirs,199458,4.0
Télérama,199458,3.0
Ecran Large,199458,2.0
Ouest France,270144,5.0
20 Minutes,270144,4.0
Filmsactu,270144,4.0
LCI,270144,4.0
Le Figaro,270144,4.0
Le Journal du Geek,270144,4.0
Le Parisien,270144,4.0
Première,270144,4.0
Ecran Large,270144,3.0
L'Ecran Fantastique,270144,3.0
La Croix,270144,3.0
Le Journal du Dimanche,270144,3.0
Les Fiches du Cinéma,270144,3.0
Mad Movies,270144,3.0
Positif,270144,3.0
Critikat.com,270144,2.0
Libération,270144,2.0
Télérama,270144,1.0
CNews,286353,5.0
Le Parisien,286353,5.0
Télé Loisirs,286353,5.0
20 Minutes,286353,4.0
BIBA,286353,4.0
Bande à part,286353,4.0
Dernières Nouvelles d'Alsace,286353,4.0
Elle,286353,4.0
Femme Actuelle,286353,4.0
Franceinfo Culture,286353,4.0
La Croix,286353,4.0
La Voix du Nord,286353,4.0
Le Dauphiné Libéré,286353,4.0
Le Figaro,286353,4.0
Le Journal du Dimanche,286353,4.0
Le Point,286353,4.0
Positif,286353,4.0
Télé 7 Jours,286353,4.0
Voici,286353,4.0
Culturopoing.com,286353,3.0
Ecran Large,286353,3.0
L'Obs,286353,3.0
Le Monde,286353,3.0
Les Echos,286353,3.0
Première,286353,3.0
Télérama,286353,3.0
Cahiers du Cinéma,286353,2.0
Les Fiches du Cinéma,286353,2.0
Les Inrockuptibles,286353,2.0
Sud Ouest,286353,2.0
aVoir-aLire.com,286353,2.0
Cahiers du Cinéma,46362,5.0
Chronic'art.com,46362,5.0
Le Monde,46362,5.0
Les Inrockuptibles,46362,5.0
Libération,46362,5.0
MCinéma.com,46362,5.0
Mad Movies,46362,5.0
Première,46362,5.0
Aden,46362,4.0
L'Express,46362,4.0
L'Humanité,46362,4.0
Novaplanet.com,46362,4.0
Obejctif-Cinema.com,46362,4.0
TéléCinéObs,46362,4.0
Ciné Live,46362,3.0
Le Point,46362,3.0
Studio Magazine,46362,2.0
20 Minutes,231786,5.0
Paris Match,231786,2.0
Positif,231786,5.0
Charlie Hebdo,231786,4.0
CinemaTeaser,231786,4.0
Critikat.com,231786,4.0
Franceinfo Culture,231786,4.0
L'Express,231786,1.0
Le Parisien,231786,4.0
Les Fiches du Cinéma,231786,4.0
Libération,231786,4.0
Ouest France,231786,4.0
Studio Ciné Live,231786,1.0
TF1 News,231786,4.0
Gala,231786,3.0
Le Dauphiné Libéré,231786,3.0
Le Journal du Dimanche,231786,3.0
Les Inrockuptibles,231786,3.0
Première,231786,3.0
Télérama,231786,3.0
aVoir-aLire.com,231786,3.0
L'Obs,231786,2.0
Le Monde,231786,2.0
Cahiers du Cinéma,231786,1.0
BIBA,274345,5.0
Bande à part,274345,5.0
Culturopoing.com,274345,5.0
GQ,274345,5.0
La Voix du Nord,274345,5.0
Le Parisien,274345,5.0
Ouest France,274345,5.0
Positif,274345,5.0
Rolling Stone,274345,4.0
Télé Loisirs,274345,5.0
20 Minutes,274345,4.0
CNews,274345,4.0
Closer,274345,4.0
Dernières Nouvelles d'Alsace,274345,4.0
Ecran Large,274345,4.0
Elle,274345,4.0
Femme Actuelle,274345,4.0
L'Obs,274345,4.0
La Croix,274345,4.0
Le Dauphiné Libéré,274345,4.0
Le Journal du Dimanche,274345,4.0
Les Echos,274345,4.0
Les Fiches du Cinéma,274345,4.0
Marianne,274345,4.0
Première,274345,4.0
Public,274345,4.0
Sud Ouest,274345,4.0
Télé 7 Jours,274345,4.0
Télérama,274345,2.0
Voici,274345,4.0
Paris Match,274345,3.0
Franceinfo Culture,274345,2.0
Le Figaro,274345,2.0
Le Monde,274345,2.0
aVoir-aLire.com,274345,2.0
Cahiers du Cinéma,274345,1.0
Critikat.com,274345,1.0
Les Inrockuptibles,274345,1.0
Libération,274345,1.0
CinemaTeaser,292222,5.0
Ecran Large,292222,5.0
La Voix du Nord,292222,5.0
Le Parisien,292222,5.0
Mad Movies,292222,5.0
Ouest France,292222,5.0
Première,292222,5.0
Voici,292222,5.0
aVoir-aLire.com,292222,5.0
20 Minutes,292222,4.0
Culturopoing.com,292222,4.0
Femme Actuelle,292222,4.0
L'Ecran Fantastique,292222,4.0
L'Humanité,292222,4.0
Le Figaro,292222,4.0
Le Journal du Dimanche,292222,4.0
Les Fiches du Cinéma,292222,4.0
Positif,292222,4.0
Rolling Stone,292222,4.0
Télérama,292222,4.0
L'Obs,292222,3.0
Le Monde,292222,3.0
Les Echos,292222,3.0
Sud Ouest,292222,3.0
Cahiers du Cinéma,292222,2.0
Critikat.com,292222,2.0
Libération,292222,2.0
Les Inrockuptibles,292222,1.0
CNews,277530,5.0
Dernières Nouvelles d'Alsace,277530,4.0
Femme Actuelle,277530,4.0
Le Dauphiné Libéré,277530,4.0
Marie Claire,277530,4.0
Ouest France,277530,4.0
Public,277530,4.0
Télé 2 semaines,277530,4.0
Télé Loisirs,277530,4.0
Télérama,277530,4.0
Voici,277530,4.0
La Croix,277530,3.0
La Voix du Nord,277530,3.0
Le Parisien,277530,3.0
Les Fiches du Cinéma,277530,3.0
Paris Match,277530,3.0
Première,277530,3.0
Télé 7 Jours,277530,3.0
Cahiers du Cinéma,277530,2.0
Le Journal du Dimanche,277530,2.0
Le Monde,277530,2.0
Positif,277530,2.0
Culturopoing.com,277530,1.0
L'Obs,277530,1.0
Le Figaro,277530,1.0
Le Point,277530,1.0
Sud Ouest,277530,1.0
aVoir-aLire.com,277530,1.0
Le Parisien,285499,5.0
Positif,285499,5.0
aVoir-aLire.com,285499,5.0
Dernières Nouvelles d'Alsace,285499,4.0
Elle,285499,4.0
La Croix,285499,4.0
La Voix du Nord,285499,4.0
Le Dauphiné Libéré,285499,4.0
Le Figaro,285499,4.0
Les Echos,285499,4.0
Les Fiches du Cinéma,285499,4.0
Les Inrockuptibles,285499,4.0
Marianne,285499,4.0
Transfuge,285499,4.0
Télérama,285499,4.0
Cahiers du Cinéma,285499,3.0
L'Obs,285499,3.0
Le Journal du Dimanche,285499,3.0
Première,285499,3.0
Le Monde,285499,2.0
Libération,285499,2.0
20 Minutes,273579,5.0
BIBA,273579,5.0
CNews,273579,5.0
Cahiers du Cinéma,273579,5.0
L'Express,273579,5.0
La Croix,273579,5.0
La Voix du Nord,273579,5.0
Le Dauphiné Libéré,273579,5.0
Le Figaro,273579,5.0
Le Journal du Dimanche,273579,5.0
Marie Claire,273579,5.0
Ouest France,273579,5.0
Positif,273579,5.0
Télé 7 Jours,273579,5.0
Télé Loisirs,273579,5.0
Télérama,273579,5.0
Voici,273579,5.0
CinemaTeaser,273579,4.0
Ecran Large,273579,4.0
Elle,273579,4.0
Femme Actuelle,273579,4.0
Franceinfo Culture,273579,4.0
L'Humanité,273579,4.0
Le Monde,273579,4.0
Le Point,273579,4.0
Les Inrockuptibles,273579,4.0
Libération,273579,4.0
Paris Match,273579,4.0
Première,273579,4.0
Rolling Stone,273579,4.0
Sud Ouest,273579,4.0
Transfuge,273579,4.0
aVoir-aLire.com,273579,4.0
L'Obs,273579,3.0
Les Fiches du Cinéma,273579,3.0
Critikat.com,273579,2.0
La Septième Obsession,273579,1.0
20 Minutes,279139,4.0
Dernières Nouvelles d'Alsace,279139,4.0
La Voix du Nord,279139,4.0
Le Dauphiné Libéré,279139,4.0
Télé 7 Jours,279139,3.0
Télérama,279139,3.0
L'Ecran Fantastique,279139,2.0
Le Point,279139,2.0
Ecran Large,279139,1.0
L'Humanité,279139,1.0
Le Journal du Geek,279139,1.0
Le Parisien,279139,1.0
Les Inrockuptibles,279139,1.0
Mad Movies,279139,1.0
Positif,279139,1.0
Femme Actuelle,268932,4.0
La Voix du Nord,268932,4.0
Closer,268932,3.0
Première,268932,3.0
Télé Loisirs,268932,3.0
Le Parisien,268932,2.0
Les Fiches du Cinéma,268932,2.0
20 Minutes,196467,4.0
Le Parisien,196467,4.0
Ouest France,196467,4.0
Télé 7 Jours,196467,4.0
L'Express,196467,3.0
Le Journal du Dimanche,196467,3.0
Le Monde,196467,3.0
Les Fiches du Cinéma,196467,3.0
Metro,196467,3.0
Positif,196467,3.0
Première,196467,3.0
Studio Ciné Live,196467,3.0
aVoir-aLire.com,196467,3.0
CinemaTeaser,196467,2.0
Ecran Large,196467,2.0
Critikat.com,196467,1.0
TéléCinéObs,196467,1.0
Chronic'art.com,29346,5.0
Le Monde,29346,5.0
Les Inrockuptibles,29346,5.0
Ciné Live,29346,4.0
Le Figaroscope,29346,4.0
Le Parisien,29346,4.0
MCinéma.com,29346,4.0
Première,29346,4.0
Repérages,29346,4.0
Studio Magazine,29346,4.0
Télérama,29346,4.0
Urbuz,29346,4.0
Aden,29346,3.0
L'Express,29346,3.0
L'Humanité,29346,3.0
Le Figaro Magazine,29346,3.0
Libération,29346,3.0
Ecran Large,208104,5.0
Mad Movies,208104,5.0
20 Minutes,208104,4.0
Filmsactu,208104,4.0
Le Dauphiné Libéré,208104,4.0
Le Figaro,208104,4.0
Ouest France,208104,4.0
Voici,208104,4.0
aVoir-aLire.com,208104,4.0
CinemaTeaser,208104,3.0
Le Parisien,208104,3.0
Les Fiches du Cinéma,208104,3.0
Paris Match,208104,3.0
Positif,208104,3.0
Studio Ciné Live,208104,3.0
Télé 7 Jours,208104,3.0
Critikat.com,208104,2.0
L'Express,208104,2.0
L'Obs,208104,2.0
Le Journal du Dimanche,208104,2.0
Les Inrockuptibles,208104,2.0
Cahiers du Cinéma,208104,1.0
La Croix,208104,1.0
Le Monde,208104,1.0
20 Minutes,285129,5.0
L'Obs,285129,5.0
Le Point,285129,5.0
Culturopoing.com,285129,4.0
Ecran Large,285129,4.0
Elle,285129,4.0
L'Humanité,285129,4.0
Le Parisien,285129,4.0
Les Echos,285129,4.0
Positif,285129,4.0
CinemaTeaser,285129,3.0
La Croix,285129,3.0
Le Monde,285129,3.0
Télé 7 Jours,285129,3.0
Télé Loisirs,285129,3.0
Cahiers du Cinéma,285129,2.0
Les Inrockuptibles,285129,1.0
CNews,240842,4.0
Elle,240842,4.0
Le Dauphiné Libéré,240842,4.0
Ouest France,240842,3.0
Studio Ciné Live,240842,3.0
aVoir-aLire.com,240842,3.0
La Voix du Nord,240842,2.0
Le Parisien,240842,2.0
Les Fiches du Cinéma,240842,1.0
20 Minutes,57512,4.0
Elle,57512,4.0
Femme Actuelle,57512,4.0
L'Obs,57512,4.0
La Croix,57512,4.0
Libération,57512,4.0
Marie Claire,57512,4.0
Ouest France,57512,4.0
Positif,57512,4.0
Télérama,57512,4.0
Voici,57512,4.0
Dernières Nouvelles d'Alsace,57512,3.0
La Voix du Nord,57512,3.0
Le Dauphiné Libéré,57512,3.0
Le Journal du Dimanche,57512,3.0
Le Monde,57512,3.0
Le Parisien,57512,3.0
Première,57512,3.0
Sud Ouest,57512,3.0
Télé 7 Jours,57512,3.0
Télé Loisirs,57512,3.0
aVoir-aLire.com,57512,3.0
Cahiers du Cinéma,57512,2.0
Les Inrockuptibles,57512,2.0
Bande à part,238997,5.0
Culturopoing.com,238997,5.0
Elle,238997,5.0
Le Parisien,238997,5.0
Les Fiches du Cinéma,238997,5.0
Libération,238997,5.0
Ouest France,238997,4.0
Paris Match,238997,5.0
Sud Ouest,238997,5.0
VSD,238997,5.0
20 Minutes,238997,4.0
CinemaTeaser,238997,4.0
Femme Actuelle,238997,4.0
Franceinfo Culture,238997,4.0
LCI,238997,4.0
La Croix,238997,4.0
Le Dauphiné Libéré,238997,4.0
Positif,238997,4.0
Première,238997,4.0
Studio Ciné Live,238997,4.0
Transfuge,238997,4.0
Télé 2 semaines,238997,4.0
Télé 7 Jours,238997,4.0
Télérama,238997,4.0
Voici,238997,4.0
aVoir-aLire.com,238997,4.0
Cahiers du Cinéma,238997,3.0
L'Express,238997,3.0
L'Obs,238997,3.0
Le Journal du Dimanche,238997,3.0
Le Monde,238997,3.0
Les Inrockuptibles,238997,3.0
Chronic'art.com,238997,2.0
Critikat.com,238997,2.0
La Voix du Nord,238997,2.0
La Septième Obsession,238997,1.0
Le Figaro,238997,1.0
20 Minutes,262468,4.0
Télé Loisirs,262468,4.0
Ecran Large,262468,3.0
LCI,262468,3.0
La Voix du Nord,262468,3.0
Télérama,262468,3.0
Ouest France,262468,2.0
Télé 7 Jours,262468,2.0
Le Journal du Geek,262468,1.0
Le Parisien,262468,1.0
