user_id,user_name,series_id,user_rating,date
Z20210503141623402288358,Titi,24644,1.5,2021-06-14
Z20190725001644702039500,Ponsbruno2,24644,4.0,2020-11-17
Z20170624012313570383485,Matou,24644,3.0,2020-08-25
Z20180417103617580595377,Julie L.,24644,4.0,2021-05-17
Z20180320014549507359424,Stan w.,24644,2.5,2022-04-04
Z20120724221748257624724,Bruno C,24644,4.0,2019-11-15
Z20151218234547717918666,Fraenkel M.,24644,1.5,2022-03-18
Z20140611165719207591483,Phileas F.,24644,4.5,2020-11-08
Z20220102171529852963895,Scofield,24644,2.5,2022-02-10
Z20210424015005295233158,Yann MORGYANN,24644,3.0,2022-03-05
Z20100925133255250264324,Sim S,24644,5.0,2019-11-09
Z20181218151317563482838,super m,24644,5.0,2020-11-27
Z20210122190058497364264,Kaja Gougou,24644,3.0,2021-01-22
Z20160907101244047553772,Rygel_the_King,24644,5.0,2021-10-07
Z20140715185321200159219,Mathieu R,24644,4.5,2022-03-16
Z20201203190629375823568,Silverhawk,24644,4.0,2021-07-03
Z20200311195525519645849,Fee Mélusine,24644,5.0,2021-05-31
Z20200930180428785677965,Lebbia,24644,4.0,2020-11-07
Z20190817115929456836658,celine m,24644,4.5,2022-03-29
Z20060815181004877858255,alucard37000,24644,4.5,2020-12-09
Z20160728142110760143146,krom 2.,24644,4.5,2022-04-28
Z20191007095224963741634,karim z,24644,4.5,2019-10-28
Z20220124145726227700894,Julien Archambaud,24644,5.0,2022-02-12
Z20150426093541710515158,Damien M.,24644,2.0,2020-05-18
Z20200817120504567513663,Doogan Doog,24644,3.5,2020-08-17
Z20120711174239597227353,Catherine V.,27509,1.0,2022-02-03
Z20180104210750397354337,Daeriss W.,27509,0.5,2022-02-03
Z20180405075253113886498,Jean N.,27509,2.0,2022-02-04
Z20130707125235897985277,Louis C,27509,1.0,2022-02-03
Z20170629160543167304717,Isuldof U.,27509,3.0,2022-03-31
Z20171024130431250959713,Soyez D.,27509,2.0,2022-02-16
Z20220114231707214555925,Mork Dark,27509,2.0,2022-01-29
Z20200502110031288252329,Emilie jouan,27509,3.5,2022-02-15
Z20220216205045267651770,flap flap,27509,5.0,2022-02-17
Z20220226031455641010429,Zoomynator,27509,3.5,2022-03-06
Z20051202210829790363634,Caine78,3584,4.0,2015-05-02
Z20040301115223353424921,AMCHI,3584,2.5,2009-06-28
Z20060120185249557812865,Akamaru,3584,4.0,2013-01-21
Z20050716115647820229722,Vétéran d'Allociné,3584,3.5,2021-07-17
Z20080223192731280813435,BlindTheseus,3584,1.0,2009-07-04
Z20171227202728840555521,Chaîne 42,3584,5.0,2021-04-30
Z20080322011215150181988,totoro35,3584,3.0,2011-12-31
Z20070221213254607907611,Flex07,3584,4.0,2011-10-25
Z20100719145540520357232,heathledgerdu62,3584,4.0,2013-11-08
Z20060520132313997558685,JeremGar,3584,5.0,2011-05-20
Z20050723115545143682894,gunbuster,3584,0.5,2008-10-20
Z20110801175449003572818,MC4815162342,3584,5.0,2012-01-11
Z20060430164838640163367,Aulanius,3584,3.0,2011-05-23
Z20110416204054023788665,Jerem69tt,3584,4.5,2011-07-05
Z20070225170247647477357,Nicolas V,3584,2.5,2014-10-01
Z20120102143934650691337,HamsterPsycho,3584,5.0,2018-01-12
Z20031203135721137894218,nikolazh,3584,2.5,2013-05-19
Z20110827204156793908029,tristan stelitano,3584,4.0,2017-08-11
Z20120619143324140523497,Pasthen,3584,3.5,2020-11-30
Z20060104114128903594995,Zoumir,3584,4.0,2013-04-20
Z20100408190910397837155,T-Tiff,3584,4.0,2013-01-21
Z20120420013736487892714,TheWaaalkingDead,3584,3.0,2018-03-02
Z20070805204153590494368,brqui-gonjinn,3584,5.0,2014-08-06
Z20081031202357640622383,flushroyal,3584,4.0,2009-09-10
Z20060919170007063423141,nastygobs,3584,4.0,2009-07-17
Z20070415212143350985879,marsjajan,3584,5.0,2008-12-01
Z20051015185645730177343,Arnaud D,3584,4.0,2009-04-15
Z20051222072805213598232,guillaume b,3584,4.0,2010-01-04
Z20080619202737393603819,Thombuilder,3584,3.0,2010-09-30
Z20100111224952367818231,kleun,3584,5.0,2010-10-31
Z20050423225326903579222,Horacle,3584,2.5,2009-09-25
Z20080824153656800612875,mahtan-ancalimon,3584,3.5,2012-07-31
Z20101114103811370442894,Rik13,3584,4.5,2010-11-28
Z20060719162449733315717,J-c T.,3584,5.0,2009-08-17
Z20071111170732400108827,Thibzz180,3584,4.5,2013-01-21
Z20050802182446983335354,tony_pam,3584,2.5,2009-05-28
Z20080212104604547972815,Gilles P,3584,5.0,2014-08-22
Z20080626214000190133839,Alex'cine,3584,4.0,2012-09-06
Z20160610233331070689156,Anna_,3584,3.5,2016-06-11
Z20070601152152060178383,Enarpilod,3584,5.0,2010-10-07
Z20080718204544963208474,grom1,3584,0.5,2009-06-26
Z20081220195640913691531,Gdek,3584,4.0,2012-02-25
Z20091201104314913744371,Stéphane R,3584,3.5,2012-12-15
Z20110417124603927818816,fritzlang1971,3584,5.0,2011-08-31
Z20050601140719843921044,diamant7,3584,5.0,2009-06-26
Z20060206152320773444195,jerome d,3584,1.0,2008-06-20
Z20071212144703440573669,Vlaad27,3584,3.5,2011-04-10
Z20120310175053140839722,Darms28,3584,3.5,2012-08-26
Z20100307145129567498655,Romain Good,3584,4.5,2012-12-22
Z20130905124152850897154,Sebastien s,3584,4.5,2014-03-23
Z20060306120707657834768,Benito G,21703,4.5,2019-03-08
Z20060430164838640163367,Aulanius,21703,2.5,2018-07-15
Z20120516090532753205331,tisma,21703,5.0,2019-06-07
Z20140911140446860358731,L'Info Tout Court,21703,4.0,2020-05-21
Z20150507023319973476585,Bryan V.,21703,4.0,2018-08-02
Z20101110105739100291757,dragoyo,21703,4.0,2018-08-28
Z20190626231435328474731,war m,21703,4.0,2019-07-05
Z20210228203841764950360,Le Video Club De Sabrina,21703,3.5,2021-03-03
Z20170720091918593177856,pat T.,21703,4.5,2019-04-25
Z20120120020142180996758,Zipzap,21703,4.0,2020-05-05
Z20100206191715887644955,manuher,21703,3.0,2021-03-05
Z20170930122849923721299,Last Action Zero,21703,2.5,2018-07-07
Z20130707125235897985277,Louis C,21703,4.5,2021-01-28
Z20110123125025983489347,washere,21703,2.0,2021-09-27
Z20190609183725493778366,loris,21703,4.0,2020-08-29
Z20100412025703047906491,Rafoxfly,21703,5.0,2019-11-30
Z20170417205648707127627,Marika1004,21703,2.5,2020-08-19
Z20200221164153471566526,Cassie,21703,4.5,2020-02-27
Z20140831193747623816798,Noam ???? D,21703,4.0,2018-12-16
Z20101121161719987221533,mattewlogan,21703,5.0,2019-11-18
Z20180929125928773129183,Darksauterelle,21703,3.5,2022-01-24
Z20190528001828385462208,Andrea S,21703,4.0,2019-07-20
Z20190708195302794347797,Sacha t,21703,3.5,2019-07-09
Z20160913120207323965357,Greg G,21703,3.5,2021-08-07
Z20211225101541783088129,Lyah,21703,4.0,2022-02-04
Z20120731234207023384435,Amandine B.,21703,2.5,2022-03-16
Z20170213150535617138842,Lou Andreas,21703,4.5,2018-07-05
Z20210117182906384093679,Greg Or,21703,2.0,2022-02-04
Z20160711185054173592197,Fred H.,21703,2.5,2021-01-17
Z20130818163521940467898,Alsaci1_68,21703,4.5,2020-05-01
Z20180126171035343264344,Baptiste B.,21703,3.0,2021-06-07
Z20171230185523950818754,didier c.,21703,2.5,2018-07-24
Z20200505144241546545058,Manonbonbon,21703,4.0,2021-02-08
Z20180710145517998214809,Waayne95,21703,3.5,2018-07-10
Z20200511064051533349315,Omar Lazrak,21703,4.5,2020-05-27
Z20121209202213820863958,Nahele ,21703,4.0,2021-10-07
Z20161104191146163222548,Colizou,21703,4.0,2019-08-18
Z20130818170934353794844,Ced T,21703,4.0,2019-05-23
Z20160101173120417365947,Jof F.,21703,4.5,2019-08-01
Z20190206215507896404999,Bianca Mora,21703,5.0,2020-05-01
Z20170702205442257963545,Lionel T.,21703,5.0,2020-04-17
Z20200818113651761357460,Les 2mulots,21703,4.0,2020-09-11
Z20200111175719843416256,panda potter,21703,5.0,2020-01-12
Z20200406012246044001529,Raphig1,21703,4.5,2020-04-06
Z20190211004240348491573,mickael c,21703,3.0,2020-11-15
Z20201109223658375595353,béatrice labat,21703,4.0,2020-11-10
Z20200521001942302448950,Chloé Bevierre,21703,5.0,2020-05-21
Z20161007220242333183289,Thibaut G,21703,5.0,2018-08-04
Z20210520151437028863765,Joe Foster,21703,4.5,2022-03-29
Z20180527113623413436922,Carmelina Z.,21703,4.5,2018-07-19
Z20080320171055307981594,Claude DL,26920,4.0,2021-08-08
Z20021217012646120641339,Henrico,26920,5.0,2021-11-21
Z20130506121832697984727,Agnes L.,26920,3.0,2021-10-06
Z20181219072236176851339,christophe B,26920,4.0,2021-08-10
Z20180104210750397354337,Daeriss W.,26920,4.0,2021-07-26
Z20110123125025983489347,washere,26920,1.0,2021-10-03
Z20201215230807993331025,françoise Devaux,26920,3.5,2021-08-05
Z20170923025902540595441,Laurence L.,26920,3.0,2021-08-17
Z20160913120207323965357,Greg G,26920,4.0,2021-07-26
Z20180929125928773129183,Darksauterelle,26920,2.0,2021-09-18
Z20201220160616594433089,Jectoralias,26920,3.5,2021-07-17
Z20140517232202610221183,Ignace C.,26920,4.5,2021-08-12
Z20160119164021167932357,Mayté A,26920,4.5,2021-12-08
Z20210706233424836132795,Phineus1,26920,2.5,2021-08-03
Z20121030221234283392284,asclap,26920,1.0,2021-07-10
Z20191112211849058034449,Cinecine,26920,4.0,2021-07-31
Z20060220234033480224512,Val J,26920,5.0,2021-07-14
Z20210714161908108221587,MM77,26920,4.0,2021-07-15
Z20190510082418966161960,Loula C,26920,4.0,2021-07-17
Z20210806161936717075884,Catherinecou,26920,5.0,2021-09-17
Z20210712153407798733030,michelle halter,26920,4.0,2021-07-16
Z20170129224642573559648,Julia B.,26920,2.5,2021-09-08
Z20130220164207153208036,Sarah B.,26920,5.0,2021-07-19
Z20210513005909791670193,Mariama Coulibaly,26920,5.0,2021-07-17
Z20150821171623517428747,Pauline J,26920,5.0,2022-01-13
Z20161108223657977936722,S Z,26920,5.0,2021-07-13
Z20210813134559138600940,Diane K,26920,3.5,2021-08-14
Z20201108094906350007364,Bidi,26920,4.5,2021-07-13
Z20160506085724823753236,Nadia H.,26920,5.0,2021-07-23
Z20210514232818068912676,Valérie RENAUX,26920,5.0,2021-08-07
Z20160611135717107409228,Christine F.,26920,5.0,2021-07-26
Z20210730200609876420123,Eric Rémond,26920,4.0,2021-08-05
Z20210729132840874620290,Anny Pelazza,26920,4.5,2021-07-30
Z20160224133407313843813,Aline C,26920,1.0,2022-04-27
Z20200829115730027564468,Laurent Martinaud,26920,5.0,2021-07-17
Z20200221161127679889720,Victoria S,26920,3.0,2021-08-07
Z20050212011643893241315,moket,20108,2.5,2018-12-18
Z20100311221040147622968,elriad,20108,1.5,2018-11-06
Z20041128185657097168214,rocky6,20108,4.5,2019-11-12
Z20091207225514090665918,yeuce,20108,3.5,2020-12-19
Z20081009225920613627173,Renaud  de Montbas,20108,3.5,2021-04-16
Z20180724204055107932936,Flōrens PAB,20108,2.0,2021-03-29
Z20170723101842110282198,Jean Louis L.,20108,2.5,2021-04-05
Z20161012230653350112953,Manuel P,20108,0.5,2018-11-29
Z20140908113255680333238,Beatrice D.,20108,4.5,2020-01-12
Z20031124015204350913932,lazarus,20108,4.0,2021-03-22
Z20210818182356768177422,Bastien Quéreillahc,20108,1.5,2022-01-14
Z20160709095943630497881,Caroline G.,20108,1.0,2021-12-14
Z20071119183500473412251,peti-pelerin,20108,3.5,2018-11-11
Z20081214224033983532977,Valérie Chagneau,20108,4.0,2018-12-05
Z20151016152104927268581,Bert R,20108,4.0,2020-11-15
Z20080629215218787734653,Pastel P,20108,1.0,2020-01-22
Z20170910222547280515711,LongJohnHoly,20108,2.0,2018-11-27
Z20090126180721853698287,dilou44,20108,4.5,2021-03-23
Z20170726133651927878182,Sysy D.,20108,1.5,2020-01-20
Z20201208170128158499571,Yann,20108,2.0,2021-08-02
Z20160506020819827519134,Dionys C.,20108,0.5,2018-12-04
Z20160101154332977277941,Jean-Marie B.,20108,1.5,2021-01-03
Z20031230093143250852925,Le_Korrigan,20108,2.5,2021-01-29
Z20200207013017939640708,demeu celine,20108,2.0,2020-03-29
Z20180309165400380239529,Julien P.,20108,0.5,2019-03-11
Z20190304094840814219542,Runi67,20108,0.5,2021-03-22
Z20150916084002300904625,Manuelle J,20108,5.0,2020-01-28
Z20050330115957750419374,LPhilippe C,20108,0.5,2018-11-28
Z20130309115135573492421,Mar-Lem S,20108,4.5,2019-12-25
Z20050302165122857307843,Z20050302165122857307843,20108,3.5,2018-12-02
Z20120409125329620602949,manonolan,20108,4.0,2020-01-07
Z20151103134308743714326,Marion ,20108,3.0,2020-01-20
Z20190214142223795752668,marc g,20108,4.5,2022-02-20
Z20191222125735351010515,Wattenais,20108,2.0,2020-01-15
Z20190907011747490982771,Sandra S,20108,4.5,2020-01-17
Z20180116230145427284664,Jean-Crois Pas mes Yeux,20108,2.0,2021-03-16
Z20170913025129683374631,nelly N.,20108,2.0,2021-03-28
Z20050904093053860324314,PascalGuyMARTIN,20108,3.5,2019-02-13
Z20130503103934520233886,Freakazoïde,20108,0.5,2018-10-23
Z20100620135128447576948,Béatrice C,20108,3.0,2019-12-30
Z20141103160455860279195,Mireille B.,20108,4.0,2018-09-15
Z20160828083326963956696,Jean Ba B,20108,0.5,2020-08-06
Z20110508125209567467314,matdenum,20108,5.0,2019-01-01
Z20180728120714902976371,Patricia M,20108,5.0,2018-12-06
Z20200426123345716659261,Victor Hwc Delmas,20108,4.0,2020-04-26
Z20141130143736827536819,Norbert S.,20108,0.5,2018-09-14
Z20180811210157305358453,David C,20108,5.0,2019-01-19
Z20180507225039893458399,Alain D.,20108,4.0,2018-09-28
Z20190113211514104083803,Marie-Claire A,20108,4.5,2019-01-13
Z20190402152410943819996,William S,20108,5.0,2019-04-02
Z20060206152320773444195,jerome d,23813,2.5,2021-03-13
Z20180405075253113886498,Jean N.,23813,1.0,2022-04-29
Z20130523030646160105381,Julien P,23813,2.0,2021-03-12
Z20200418140551232192596,Arthuro Boldavio,23813,2.5,2021-03-09
Z20101024121420157212765,vertegrenouille,23813,2.0,2021-03-13
Z20051118204145647313273,LeGrosWinnie,23813,2.5,2022-05-01
Z20111231160239117257233,Málåsgløbdük,23813,0.5,2021-03-31
Z20120412184650020784117,JiKa T,23813,5.0,2021-03-22
Z20070414001620543995867,Priam37,23813,4.0,2022-04-27
Z20210402134143170342122,Xtof Fotx,23813,5.0,2021-04-02
Z20090405010908597979423,Pascal I,18240,3.0,2020-01-09
Z20060104204707340124355,Ti Nou,18240,3.0,2022-02-12
Z20080502091534097726635,stallonefan62,18240,3.5,2022-01-17
Z20121022182542230468657,Tayop,18240,3.5,2018-11-24
Z20110127062739973149758,Stéphane D,18240,4.0,2021-12-06
Z20050723115545143682894,gunbuster,18240,3.0,2018-04-21
Z20100524164450633857355,Cinememories,18240,2.5,2018-11-26
Z20060507110429097158995,gregbox51,18240,2.0,2018-05-02
Z20060115135512013637487,Charlotte28,18240,1.0,2018-05-01
Z20140326184436270936784,Alexis D.,18240,4.5,2021-02-01
Z20150507023319973476585,Bryan V.,18240,3.0,2019-12-30
Z20050501203212980538555,Vanessa L,18240,2.5,2018-08-11
Z20060816003252703655719,DavY Croquette,18240,2.0,2021-12-07
Z20090216130001493566284,nico550m,18240,3.5,2018-04-24
Z20130506121832697984727,Agnes L.,18240,2.0,2021-12-03
Z20111025034545657435144,gregbutton,18240,1.0,2021-01-28
Z20020907125215830101724,Cineseba,18240,4.5,2020-04-17
Z20110907130528143201518,Steven O.,18240,0.5,2018-05-23
Z20180617001522803122691,AlexLaloix,18240,4.0,2021-12-20
Z20091201104314913744371,Stéphane R,18240,4.0,2018-06-03
Z20170226180637060548863,Philippe G.,18240,3.0,2021-12-24
Z20060911082115217477627,Lecter_H,18240,3.5,2020-06-14
Z20160131195940530485543,Stormtrooper62,18240,3.5,2018-08-31
Z20160409142210377435924,Marjolaine A.,18240,2.5,2018-04-17
Z20080517111928957443762,Aspro,18240,1.5,2018-04-28
Z20040617130552827946537,klap2fin,18240,1.5,2018-04-21
Z20160725013605213544611,Jeune Ras,18240,0.5,2022-01-13
Z20090227182539297161131,Casimirismylegend,18240,4.0,2018-04-15
Z20130810080729543396768,Junker S.,18240,3.5,2020-08-11
Z20070401153013093594134,Zworg,18240,3.0,2019-09-02
Z20101030145624247375839,Skynet-Child,18240,3.0,2018-12-22
Z20180526000809577275967,alchimissste,18240,2.0,2018-09-22
Z20180405075253113886498,Jean N.,18240,4.0,2021-12-20
Z20091217164544700436423,ma_kef_03,18240,1.5,2018-04-21
Z20040509203954310622931,ozz,18240,2.0,2020-02-26
Z20190728135452981811113,Marcologie,18240,4.5,2022-03-29
Z20120529191609503171273,Scarlet Carson,18240,2.0,2018-04-20
Z20121020101120783714741,Alligator 427,18240,0.5,2018-04-13
Z20060119193745753633264,San M,18240,1.0,2018-04-14
Z20110326192413260547941,estebois,18240,2.0,2019-01-08
Z20091226090022140155599,Byrlthek,18240,0.5,2018-10-15
Z20100105200752047106949,Elisabeth M,18240,5.0,2018-04-14
Z20111227205741090346591,Eric MarceL,18240,2.0,2018-04-14
Z20201215230807993331025,françoise Devaux,18240,3.0,2021-12-05
Z20130207232249833117149,romain G.,18240,1.0,2019-11-15
Z20151017160728300358085,Nicolas S.,18240,3.5,2018-04-15
Z20100714184427123954834,animaniak,18240,0.5,2019-11-20
Z20150901193159460757933,Waka J.,18240,0.5,2020-03-24
Z20100819110352280672982,Aoris,18240,1.0,2018-04-15
Z20070601153637500805793,batiaz,18240,4.0,2018-04-18
Z20210201054903240062066,Le monde de Rafff,28519,4.0,2022-01-24
Z20191024182524740029337,Nico B,28519,2.5,2022-03-29
Z20210925110756591543321,Ufc Jacquet,28519,0.5,2022-01-24
Z20220304045628100717256,elisabeth mendy,28519,5.0,2022-03-29
Z20220112092815162079103,Amaliah Frigols,28519,4.0,2022-01-24
Z20120516090532753205331,tisma,25425,2.5,2022-04-04
Z20111217205006870663453,Arlette et les mécanos,25425,0.5,2022-03-19
Z20060511161927327106357,mattdvl,25425,1.5,2022-03-19
Z20110805133842040235932,Starlightextinction,25425,4.0,2022-02-20
Z20110906233708880766735,Goldstrike67,25425,1.0,2022-04-06
Z20220311220740090872356,turinois,25425,2.0,2022-03-29
Z20220315072619948996737,Ivan FRANCHET,25425,4.5,2022-03-16
Z20060102145518870804121,kroston,19414,4.5,2017-11-22
Z20210617232320837719260,Shiba Otoko ,19414,5.0,2021-06-22
Z20160324001328023463255,Damdamduma,19414,2.0,2020-10-04
Z20200609141015562863814,Excentrique_Package \__(🔘〰️🔘)__/,19414,2.5,2021-05-25
Z20101124225754280628542,TchangKou,19414,2.0,2018-05-04
Z20141018140312983249876,Juluan B,19414,4.0,2018-04-30
Z20160909232909123961494,Daniel B.,19414,5.0,2021-02-28
Z20210626172432120556758,Stephane BILLAULT,19414,3.0,2021-06-26
Z20190826111518599519815,Kylian440,19414,2.5,2020-11-17
Z20201012115532789103677,Kromaria,19414,4.0,2021-08-21
Z20200310234058764436008,pixelmon 16,19414,3.5,2022-01-14
Z20150209200250977671741,Thibaud M.,19414,4.5,2018-08-22
Z20200610190202169203004,ShiraYuei,19414,5.0,2020-07-07
Z20180626131901583857491,bioton m,19414,4.5,2019-03-24
Z20190424104922252660454,adam.H,19414,2.0,2019-04-27
Z20200610171322377253816,Nelson Tombre,19414,4.0,2020-06-10
Z20160317225543117169993,Themousen,19414,3.0,2019-04-04
Z20180331115549950595763,LinkTor C.,19414,5.0,2018-03-31
Z20190620175416305521008,Le petit S,19414,1.5,2021-04-30
Z20200621195429300930459,Héli90,19414,5.0,2020-06-21
Z20180906021047342669180,Allternys P,19414,0.5,2018-09-06
Z20210611200556146647319,cédric mas-nard jaramillo,19414,5.0,2021-06-12
Z20180703172532643587122,Grelot76,19414,5.0,2018-07-12
Z20200427161424718286815,Yohan Boucher,19414,5.0,2020-06-06
Z20210804002717263885555,FyZZoYT,19414,0.5,2021-08-05
Z20140316164457893746331,Dorian F.,19414,5.0,2016-09-12
Z20200609164936764735628,ACCROTV999,19414,5.0,2020-06-10
Z20210217225526828794683,fireemile Emile,19414,3.0,2021-02-18
Z20190910133402925983659,picdoulgb m,19414,5.0,2019-09-10
Z20201114144918860425038,Mathias MORERE,19414,5.0,2020-11-14
Z20200325004046702482678,anonyme,19414,0.5,2020-03-25
Z20141227234603813327887,Julien D.,19414,4.0,2015-12-04
Z20150611102648140178198,Fabien S.,24084,4.0,2021-12-14
Z20060507110429097158995,gregbox51,24084,2.0,2021-05-28
Z20130523030646160105381,Julien P,24084,4.0,2021-03-28
Z20200410094947495055794,Valentine DC by Nomodo,24084,5.0,2020-11-03
Z20130223210326607787848,Pamolico - blog ,24084,4.0,2022-02-15
Z20201012115532789103677,Kromaria,24084,5.0,2021-02-10
Z20120129194946500723589,Christine Brakhausen,24084,5.0,2021-09-18
Z20041112155421503506244,michalweb,24084,4.5,2020-09-30
Z20201128010232971875734,GGC,24084,2.5,2021-05-31
Z20200105035432606926929,Babette Herbstmeyer,24084,5.0,2022-03-05
Z20120517150819123144857,deejay e,24084,4.5,2020-09-14
Z20170411214458643213828,Shirley J,24084,5.0,2021-02-15
Z20201223213428229464291,marati,24084,2.0,2020-12-24
Z20171218140201213237142,pierran,24084,5.0,2022-03-29
Z20210321094005954612555,Hugo Damiens,24084,0.5,2021-03-23
Z20200821233317004369778,souad YR,24084,4.5,2020-08-22
Z20220120093755423429458,Nicolas Mamba,24084,0.5,2022-01-24
Z20220119172506938610177,Georges RAPALLO,24084,3.5,2022-01-24
Z20051202210829790363634,Caine78,298,2.5,2006-09-29
Z20051105131449940367618,AM11,298,3.0,2015-02-28
Z20040301115223353424921,AMCHI,298,4.0,2007-03-05
Z20030227084758843717727,NeoLain,298,5.0,2008-02-17
Z20060120185249557812865,Akamaru,298,3.0,2011-06-05
Z20081122092054797892142,wesleybodin,298,5.0,2009-11-03
Z20050212011643893241315,moket,298,4.0,2020-02-18
Z20070307200253217784276,Xyrons,298,4.0,2008-07-15
Z20051220181957240298347,this is my movies,298,5.0,2007-12-02
Z20110302224523870332136,7eme critique,298,4.0,2014-10-21
Z20080206144626710256034,GodMonsters,298,5.0,2008-10-28
Z20080327175445260783321,Alasky,298,5.0,2009-03-08
Z20140717115833640656964,Shawn777,298,4.0,2014-07-18
Z20090323193222567627582,fandecaoch,298,5.0,2013-09-25
Z20171227202728840555521,Chaîne 42,298,3.0,2020-10-16
Z20020308185604487808769,dougray,298,5.0,2010-07-27
Z20090105212140060354767,C.Dervaux ,298,4.0,2010-04-19
Z20040421151600323997587,g0urAngA,298,4.0,2010-09-05
Z20100719145540520357232,heathledgerdu62,298,4.0,2013-08-31
Z20150713140242083162657,alouet29,298,3.5,2017-03-11
Z20060813141322797992633,Abarai,298,3.0,2011-01-16
Z20110801175449003572818,MC4815162342,298,4.5,2013-03-24
Z20070303152642750378787,elisa2102,298,5.0,2008-01-23
Z20070628155848743286437,hyrule,298,5.0,2007-07-31
Z20060430164838640163367,Aulanius,298,3.0,2010-08-11
Z20110416204054023788665,Jerem69tt,298,3.5,2011-04-16
Z20050531104705440897887,Peichan2,298,5.0,2008-02-17
Z20060302220906023349322,L'AlsacienParisien,298,5.0,2010-01-10
Z20120516090532753205331,tisma,298,3.5,2018-07-07
Z20100427023509903775925,Elthib7,298,2.5,2014-06-29
Z20040811235635050402132,Thibault L,298,5.0,2007-03-27
Z20161209162208020512269,Anonyme M,298,5.0,2020-12-27
Z20090204184937363311972,Tupois Blagueur,298,3.0,2015-06-17
Z20070302141824443125453,Ashitaka3,298,4.0,2009-08-17
Z20080602235158543785165,Sebmagic,298,4.0,2008-06-06
Z20071028135630833451522,Codger,298,5.0,2007-11-11
Z20080626010810507114198,peypino,298,2.5,2010-08-14
Z20080223180810410698852,Claricewins,298,4.0,2010-09-23
Z20100408190910397837155,T-Tiff,298,4.0,2012-10-15
Z20080608021220147546755,Chris46 ,298,5.0,2013-07-21
Z20051208180332140797953,Vagelios,298,4.0,2008-09-26
Z20120324151727660567292,Real C,298,4.0,2014-08-08
Z20100810222315680205941,Kill-Jay,298,4.0,2011-06-27
Z20140326184436270936784,Alexis D.,298,5.0,2019-02-25
Z20100419204105110183184,Manu711,298,3.0,2012-11-09
Z20051218182808937892245,Bruno65,298,4.0,2007-03-11
Z20130409102306907462751,Louis DCiné,298,4.5,2013-04-15
Z20100106192309293958283,buddy-holly,298,5.0,2011-04-16
Z20080619202737393603819,Thombuilder,298,4.0,2010-09-30
Z20070714002349010502821,Rotten Tomatoes,298,5.0,2012-08-26
Z20140102130544340291557,Shelby77,20932,4.5,2021-01-20
Z20021217012646120641339,Henrico,20932,5.0,2019-06-15
Z20170729164821933348443,Ragnar38,20932,5.0,2020-10-11
Z20210228203841764950360,Le Video Club De Sabrina,20932,4.5,2021-03-03
Z20130131093709250982544,sebou36,20932,5.0,2019-06-10
Z20070401153013093594134,Zworg,20932,4.0,2019-09-02
Z20170723101842110282198,Jean Louis L.,20932,4.0,2020-06-30
Z20211225101541783088129,Lyah,20932,4.0,2022-05-04
Z20180529015550793727886,Libertad Es P.,20932,4.0,2020-11-03
Z20170604190649163616183,James Ford,20932,4.5,2020-11-09
Z20200518041424967291211,leopard8579 ,20932,5.0,2020-12-19
Z20151025134347357887646,Dwarf warrior,20932,5.0,2020-07-18
Z20190202211031032622181,Ethan,20932,5.0,2020-12-06
Z20120117112635910557277,Jectoralias,20932,2.5,2019-07-31
Z20201012115532789103677,Kromaria,20932,4.0,2020-10-12
Z20090721034048370274632,Adrien C,20932,3.0,2019-05-20
Z20080210225916997463172,Patrick G,20932,5.0,2019-06-21
Z20180510154958097501422,Pierre P.,20932,4.5,2019-05-27
Z20200509214626260113082,BeChill_YT,20932,4.0,2020-06-09
Z20160518121709063783339,Terry T,20932,4.5,2020-03-03
Z20170409010038113847821,Nicolas N.,20932,5.0,2020-11-08
Z20180818162136770338933,Issam B,20932,4.0,2019-05-12
Z20120725200724460166563,Regis P,20932,4.5,2019-04-12
Z20110820152750737411196,Sergei-Savicheva,20932,5.0,2020-11-06
Z20180125042038267377447,jonathan R.,20932,3.5,2019-06-16
Z20210207002107109967244,Vince,20932,4.5,2021-02-26
Z20130918101731653671944,Cyrille G,20932,4.5,2019-09-09
Z20151214195625630773394,Damien M.,20932,5.0,2019-06-05
Z20150618185454177423114,Fred C,20932,0.5,2020-11-01
Z20190129175749215162547,Aldogiroux,20932,5.0,2019-06-24
Z20201019122314717540931,D'artagnan,20932,4.0,2020-10-23
Z20130823124647487396759,Karim S.,20932,4.5,2019-11-15
Z20091028235557503239121,Jaky H,20932,5.0,2020-11-01
Z20120812225134480669932,Edrice S.,20932,5.0,2021-04-05
Z20110901050207127353372,Laurent Lillou,20932,5.0,2019-06-08
Z20201005134958933170599,emilie berrebi,20932,5.0,2021-02-01
Z20170128222612007849236,Jean-Marc R.,20932,4.5,2021-01-19
Z20190530132003280330097,Nolord _,20932,5.0,2021-02-01
Z20201202223804400089667,ML08,20932,5.0,2021-04-28
Z20140923180256377652823,Hugues P.,20932,5.0,2019-05-27
Z20160918175857277235664,CG7,20932,5.0,2019-04-09
Z20160802130353893567317,P G,20932,4.0,2019-04-11
Z20190505000409366920231,Chafik Ajdid,20932,5.0,2019-05-05
Z20080429002804737417714,Aymeric G,20932,5.0,2020-12-18
Z20190415035243750197170,stephane k,20932,3.0,2019-06-08
Z20150310232913437537847,Logan P.,20932,4.5,2020-12-25
Z20210515210854485234345,Daz69,20932,4.5,2021-05-15
Z20201121194750015846918,Oklm Telegram,20932,5.0,2020-11-22
