press_name,movie_id,press_rating
L'Humanité,22925,2.0
Libération,22925,2.0
Le Point,4939,5.0
Brazil,4939,4.0
GQ,233713,5.0
Bande à part,233713,4.0
CNews,233713,4.0
CinemaTeaser,233713,4.0
Closer,233713,4.0
Ecran Large,233713,4.0
Femme Actuelle,233713,4.0
La Voix du Nord,233713,4.0
Le Journal du Geek,233713,4.0
Le Parisien,233713,4.0
Ouest France,233713,4.0
Première,233713,4.0
aVoir-aLire.com,233713,4.0
Le Figaro,233713,3.0
Le Journal du Dimanche,233713,3.0
Le Monde,233713,3.0
Le Point,233713,3.0
Les Fiches du Cinéma,233713,3.0
Libération,233713,3.0
Positif,233713,3.0
Télé 7 Jours,233713,3.0
Critikat.com,233713,2.0
Franceinfo Culture,233713,2.0
L'Ecran Fantastique,233713,2.0
L'Express,233713,2.0
La Croix,233713,2.0
Sud Ouest,233713,2.0
Télérama,233713,2.0
Le Parisien,180314,5.0
Ecran Large,180314,4.0
L'Ecran Fantastique,180314,4.0
Le Figaroscope,180314,4.0
Charlie Hebdo,180314,3.0
Filmsactu,180314,3.0
Le Journal du Dimanche,180314,3.0
Le Monde,180314,3.0
Les Fiches du Cinéma,180314,3.0
Libération,180314,3.0
Ouest France,180314,3.0
Positif,180314,3.0
Télé 7 Jours,180314,3.0
TéléCinéObs,180314,3.0
Télérama,180314,3.0
CinemaTeaser,180314,2.0
Excessif,180314,2.0
L'Humanité,180314,2.0
Les Inrockuptibles,180314,2.0
Mad Movies,180314,2.0
Metro,180314,2.0
Première,180314,2.0
Studio Ciné Live,180314,2.0
Critikat.com,180314,1.0
L'Express,180314,1.0
CNews,216918,4.0
Closer,216918,4.0
Franceinfo Culture,216918,4.0
Le Dauphiné Libéré,216918,4.0
Metro,216918,4.0
TF1 News,216918,4.0
Télé 2 semaines,216918,4.0
aVoir-aLire.com,216918,4.0
Ecran Large,216918,3.0
Le Journal du Dimanche,216918,3.0
Positif,216918,3.0
Première,216918,3.0
Télé 7 Jours,216918,3.0
Voici,216918,3.0
CinemaTeaser,216918,2.0
Critikat.com,216918,2.0
Les Fiches du Cinéma,216918,2.0
Ouest France,216918,2.0
Paris Match,216918,2.0
Le Monde,216918,1.0
Les Inrockuptibles,216918,1.0
CNews,242588,4.0
Le Dauphiné Libéré,242588,4.0
Le Figaro,242588,4.0
Le Figaroscope,242588,4.0
Sud Ouest,242588,4.0
Transfuge,242588,4.0
VSD,242588,4.0
aVoir-aLire.com,242588,4.0
La Croix,242588,3.0
Le Journal du Dimanche,242588,3.0
Le Monde,242588,3.0
Le Parisien,242588,3.0
Les Fiches du Cinéma,242588,3.0
Ouest France,242588,3.0
Paris Match,242588,3.0
Télé 7 Jours,242588,3.0
Télérama,242588,3.0
Voici,242588,3.0
Les Inrockuptibles,242588,2.0
Positif,242588,2.0
Studio Ciné Live,242588,2.0
Le Parisien,273138,3.0
Télé Loisirs,273138,3.0
Le Monde,273138,2.0
L'Obs,273138,1.0
Télérama,273138,1.0
Le Parisien,264970,5.0
Mad Movies,264970,5.0
20 Minutes,264970,4.0
CinemaTeaser,264970,4.0
Culturopoing.com,264970,4.0
Ecran Large,264970,4.0
L'Ecran Fantastique,264970,4.0
La Voix du Nord,264970,4.0
Le Journal du Dimanche,264970,4.0
Les Fiches du Cinéma,264970,4.0
Télé 7 Jours,264970,4.0
Télérama,264970,4.0
La Croix,264970,3.0
Les Inrockuptibles,264970,3.0
VSD,448,5.0
Le Monde,448,4.0
Libération,448,4.0
Positif,448,3.0
Cahiers du Cinéma,448,2.0
20 Minutes,230699,5.0
Bande à part,230699,5.0
Femme Actuelle,230699,5.0
L'Express,230699,5.0
L'Obs,230699,5.0
Le Dauphiné Libéré,230699,5.0
Marianne,230699,5.0
Ouest France,230699,5.0
Sud Ouest,230699,5.0
Télé 7 Jours,230699,5.0
Voici,230699,5.0
Culturopoing.com,230699,4.0
Dernières Nouvelles d'Alsace,230699,4.0
Ecran Large,230699,4.0
Elle,230699,4.0
La Croix,230699,4.0
La Voix du Nord,230699,4.0
Le Figaro,230699,4.0
Le Journal du Dimanche,230699,4.0
Les Fiches du Cinéma,230699,4.0
Positif,230699,4.0
Première,230699,4.0
Rolling Stone,230699,4.0
Studio Ciné Live,230699,4.0
Télé Loisirs,230699,4.0
Télérama,230699,4.0
VSD,230699,4.0
aVoir-aLire.com,230699,4.0
Charlie Hebdo,230699,3.0
Critikat.com,230699,3.0
Franceinfo Culture,230699,3.0
Le Point,230699,3.0
Paris Match,230699,3.0
Le Monde,230699,2.0
Les Inrockuptibles,230699,2.0
Libération,230699,2.0
Cahiers du Cinéma,230699,1.0
Première,185082,5.0
Télé 7 Jours,185082,5.0
L'Express,185082,4.0
Le Parisien,185082,4.0
Libération,185082,4.0
Metro,185082,4.0
Ouest France,185082,4.0
Positif,185082,4.0
20 Minutes,185082,3.0
Critikat.com,185082,3.0
Excessif,185082,3.0
Filmsactu,185082,3.0
L'Humanité,185082,3.0
Le Monde,185082,3.0
Télérama,185082,3.0
Le Figaroscope,185082,2.0
Le Journal du Dimanche,185082,2.0
Le Point,185082,2.0
TéléCinéObs,185082,2.0
Positif,10251,5.0
Le Figaro,10251,4.0
Le Monde,10251,4.0
Télérama,10251,4.0
Libération,10251,3.0
Positif,46542,4.0
Le Point,46542,4.0
Télérama,46542,4.0
Le Figaro,46542,3.0
Le Monde,46542,3.0
Les Inrockuptibles,46542,3.0
Libération,46542,3.0
Première,46542,3.0
Studio Magazine,46542,3.0
Ciné Live,46542,2.0
L'Ecran Fantastique,46542,2.0
L'Express,46542,2.0
TéléCinéObs,46542,2.0
Le Parisien,9348,5.0
Ciné Live,9348,4.0
L'Express,9348,4.0
Libération,9348,4.0
Première,9348,4.0
Le Monde,9348,2.0
Les Inrockuptibles,9348,2.0
Studio Magazine,9348,2.0
Télérama,9348,2.0
20 Minutes,130769,4.0
Brazil,130769,3.0
Cahiers du Cinéma,130769,3.0
Le Journal du Dimanche,130769,3.0
Ouest France,130769,3.0
Positif,130769,3.0
Dvdrama,130769,2.0
Studio Magazine,130769,2.0
TéléCinéObs,130769,2.0
Télérama,130769,2.0
Les Inrockuptibles,130769,1.0
Dvdrama,130304,3.0
Libération,130304,3.0
Studio Ciné Live,130304,3.0
L'Express,130304,2.0
Le Figaroscope,130304,2.0
Le Journal du Dimanche,130304,2.0
Ouest France,130304,2.0
Première,130304,2.0
Télé 7 Jours,130304,2.0
TéléCinéObs,130304,2.0
Télérama,130304,2.0
La Croix,130304,1.0
Le Monde,130304,1.0
20 Minutes,178974,5.0
Filmsactu,178974,5.0
Le Figaroscope,178974,5.0
Le Monde,178974,5.0
Le Parisien,178974,5.0
Télérama,178974,5.0
CinemaTeaser,178974,4.0
Critikat.com,178974,1.0
L'Ecran Fantastique,178974,4.0
L'Humanité,178974,4.0
Le Journal du Dimanche,178974,4.0
Le Point,178974,4.0
Les Inrockuptibles,178974,4.0
Marianne,178974,4.0
Positif,178974,4.0
Studio Ciné Live,178974,4.0
Cahiers du Cinéma,178974,3.0
Charlie Hebdo,178974,3.0
Ecran Large,178974,3.0
L'Express,178974,3.0
Les Fiches du Cinéma,178974,3.0
Libération,178974,3.0
Ouest France,178974,3.0
Télé 7 Jours,178974,3.0
TéléCinéObs,178974,3.0
20 Minutes,253738,4.0
CNews,253738,4.0
L'Ecran Fantastique,253738,4.0
Mad Movies,253738,4.0
Public,253738,4.0
Télé Loisirs,253738,4.0
Voici,253738,4.0
aVoir-aLire.com,253738,4.0
CinemaTeaser,253738,3.0
IGN France,253738,3.0
Le Parisien,253738,3.0
Ecran Large,253738,2.0
L'Obs,253738,2.0
Le Journal du Dimanche,253738,2.0
Les Fiches du Cinéma,253738,2.0
Première,253738,1.0
Le Journal du Dimanche,179349,5.0
Le Point,179349,5.0
Télé 7 Jours,179349,5.0
20 Minutes,179349,4.0
L'Express,179349,4.0
La Croix,179349,4.0
Le Figaroscope,179349,4.0
Le Parisien,179349,4.0
Les Inrockuptibles,179349,4.0
Libération,179349,4.0
Positif,179349,4.0
Première,179349,4.0
Télérama,179349,4.0
Critikat.com,179349,3.0
Le Monde,179349,3.0
Ouest France,179349,3.0
Cahiers du Cinéma,179349,2.0
Studio Ciné Live,179349,2.0
BIBA,266627,4.0
Elle,266627,4.0
Femme Actuelle,266627,4.0
aVoir-aLire.com,266627,4.0
20 Minutes,266627,3.0
Closer,266627,3.0
La Croix,266627,3.0
Le Figaro,266627,3.0
Les Fiches du Cinéma,266627,3.0
L'Obs,266627,2.0
Le Parisien,266627,2.0
Positif,266627,2.0
Première,266627,2.0
Télé 7 Jours,266627,2.0
Le Journal du Dimanche,266627,1.0
Le Monde,266627,1.0
Les Echos,266627,1.0
Télérama,266627,1.0
20 Minutes,170828,4.0
Closer,170828,4.0
Femme Actuelle,170828,4.0
Le Dauphiné Libéré,170828,4.0
Le Figaro,170828,1.0
Public,170828,4.0
Rolling Stone,170828,4.0
CNews,170828,3.0
Ecran Large,170828,3.0
Le Journal du Dimanche,170828,3.0
Le Parisien,170828,3.0
Télé 7 Jours,170828,3.0
Télé Loisirs,170828,3.0
Télérama,170828,3.0
Voici,170828,3.0
Critikat.com,170828,2.0
Elle,170828,2.0
La Croix,170828,2.0
Le Monde,170828,2.0
Les Fiches du Cinéma,170828,2.0
Positif,170828,2.0
L'Obs,170828,1.0
Les Inrockuptibles,170828,1.0
aVoir-aLire.com,170828,1.0
CNews,273494,4.0
IGN France,273494,4.0
La Voix du Nord,273494,4.0
Le Parisien,273494,4.0
Les Fiches du Cinéma,273494,4.0
Première,273494,4.0
Voici,273494,4.0
CinemaTeaser,273494,3.0
Franceinfo Culture,273494,3.0
L'Obs,273494,3.0
Le Journal du Dimanche,273494,3.0
Mad Movies,273494,3.0
Télérama,273494,3.0
aVoir-aLire.com,273494,3.0
Paris Match,273494,2.0
Positif,273494,2.0
Cahiers du Cinéma,273494,1.0
Filmsactu,269513,5.0
20 Minutes,269513,4.0
CNews,269513,4.0
Femme Actuelle,269513,4.0
L'Humanité,269513,4.0
La Croix,269513,4.0
Les Echos,269513,4.0
Marianne,269513,4.0
Positif,269513,4.0
Télé 7 Jours,269513,4.0
Télé Loisirs,269513,4.0
Télérama,269513,4.0
Voici,269513,4.0
Closer,269513,3.0
L'Obs,269513,3.0
La Voix du Nord,269513,3.0
Le Journal du Dimanche,269513,3.0
Le Monde,269513,3.0
Les Fiches du Cinéma,269513,3.0
Première,269513,3.0
aVoir-aLire.com,269513,3.0
Critikat.com,269513,2.0
Rolling Stone,269513,2.0
Sud Ouest,269513,2.0
Cahiers du Cinéma,269513,1.0
Le Figaro,269513,1.0
Le Parisien,269513,1.0
Les Inrockuptibles,269513,1.0
Femme Actuelle,198371,4.0
Metro,198371,5.0
Télé 2 semaines,198371,5.0
Télé 7 Jours,198371,5.0
20 Minutes,198371,4.0
Franceinfo Culture,198371,4.0
Gala,198371,4.0
La Croix,198371,4.0
Le Journal du Dimanche,198371,4.0
Le Parisien,198371,4.0
Ouest France,198371,4.0
Paris Match,198371,4.0
Studio Ciné Live,198371,4.0
TF1 News,198371,4.0
Voici,198371,4.0
aVoir-aLire.com,198371,4.0
CinemaTeaser,198371,3.0
L'Obs,198371,3.0
La Voix du Nord,198371,3.0
Le Dauphiné Libéré,198371,3.0
Le Monde,198371,3.0
Les Fiches du Cinéma,198371,3.0
Les Inrockuptibles,198371,3.0
Première,198371,3.0
Télérama,198371,3.0
Culturopoing.com,198371,2.0
Elle,198371,2.0
Libération,198371,2.0
Marianne,198371,2.0
Chronic'art.com,198371,1.0
Positif,198371,1.0
20 Minutes,196604,5.0
Ecran Large,196604,5.0
Gala,196604,5.0
Le Parisien,196604,5.0
Les Inrockuptibles,196604,5.0
Franceinfo Culture,196604,4.0
L'Ecran Fantastique,196604,4.0
La Croix,196604,4.0
Le Dauphiné Libéré,196604,4.0
Le Journal du Dimanche,196604,4.0
Le Monde,196604,4.0
Les Fiches du Cinéma,196604,4.0
Libération,196604,4.0
Metro,196604,4.0
Public,196604,4.0
TF1 News,196604,4.0
Télé 2 semaines,196604,4.0
Télérama,196604,4.0
Voici,196604,4.0
aVoir-aLire.com,196604,4.0
Cahiers du Cinéma,196604,3.0
Le Point,196604,3.0
Mad Movies,196604,3.0
Positif,196604,3.0
L'Express,196604,2.0
La Voix du Nord,196604,2.0
TéléCinéObs,196604,2.0
Elle,196885,5.0
L'Humanité,196885,5.0
La Croix,196885,5.0
Le Figaroscope,196885,5.0
Le Point,196885,5.0
Les Fiches du Cinéma,196885,5.0
Marianne,196885,5.0
Ouest France,196885,5.0
Positif,196885,5.0
Première,196885,5.0
Transfuge,196885,5.0
Télé 7 Jours,196885,5.0
aVoir-aLire.com,196885,5.0
20 Minutes,196885,4.0
CinemaTeaser,196885,4.0
Critikat.com,196885,4.0
Ecran Large,196885,4.0
Franceinfo Culture,196885,4.0
L'Obs,196885,3.0
Le Monde,196885,4.0
Metro,196885,4.0
Paris Match,196885,4.0
Studio Ciné Live,196885,4.0
Télérama,196885,4.0
Libération,196885,3.0
TF1 News,196885,3.0
TéléCinéObs,196885,3.0
Cahiers du Cinéma,196885,2.0
L'Express,196885,2.0
Ecran Large,193511,3.0
Metro,193511,2.0
Ouest France,193511,2.0
Studio Ciné Live,193511,2.0
Télérama,193511,2.0
Le Parisien,193511,1.0
Bande à part,287637,5.0
Transfuge,287637,5.0
Télérama,287637,5.0
aVoir-aLire.com,287637,5.0
Elle,287637,4.0
Franceinfo Culture,287637,4.0
L'Obs,287637,4.0
Les Inrockuptibles,287637,4.0
Libération,287637,4.0
Marie Claire,287637,4.0
Positif,287637,4.0
Sud Ouest,287637,4.0
Cahiers du Cinéma,287637,3.0
L'Humanité,287637,3.0
La Croix,287637,3.0
La Septième Obsession,287637,3.0
Le Journal du Dimanche,287637,3.0
Le Monde,287637,3.0
Le Parisien,287637,3.0
Les Fiches du Cinéma,287637,3.0
Première,287637,3.0
Critikat.com,287637,2.0
Le Figaro,287637,1.0
CNews,182266,5.0
Femme Actuelle,182266,5.0
Franceinfo Culture,182266,5.0
Gala,182266,5.0
L'Express,182266,5.0
Le Journal du Dimanche,182266,5.0
Le Parisien,182266,5.0
Le Point,182266,5.0
Mad Movies,182266,1.0
Metro,182266,5.0
Ouest France,182266,5.0
Paris Match,182266,5.0
Positif,182266,5.0
Public,182266,5.0
TF1 News,182266,2.0
Télé 2 semaines,182266,5.0
Voici,182266,5.0
Ecran Large,182266,4.0
Elle,182266,4.0
L'Obs,182266,4.0
La Septième Obsession,182266,4.0
La Voix du Nord,182266,4.0
Le Dauphiné Libéré,182266,4.0
Le Figaroscope,182266,4.0
Le Monde,182266,4.0
Les Fiches du Cinéma,182266,4.0
Première,182266,4.0
Transfuge,182266,4.0
Télé 7 Jours,182266,4.0
Télérama,182266,2.0
aVoir-aLire.com,182266,4.0
Cahiers du Cinéma,182266,3.0
Culturopoing.com,182266,3.0
L'Humanité,182266,3.0
Sud Ouest,182266,3.0
VSD,182266,3.0
CinemaTeaser,182266,2.0
La Croix,182266,2.0
Les Inrockuptibles,182266,2.0
Libération,182266,2.0
Charlie Hebdo,182266,1.0
Critikat.com,182266,1.0
CNews,277041,4.0
Dernières Nouvelles d'Alsace,277041,4.0
Femme Actuelle,277041,4.0
Franceinfo Culture,277041,4.0
Le Dauphiné Libéré,277041,4.0
Le Figaro,277041,4.0
Le Parisien,277041,4.0
Les Fiches du Cinéma,277041,4.0
Voici,277041,4.0
L'Obs,277041,3.0
La Croix,277041,3.0
La Voix du Nord,277041,3.0
Le Journal du Dimanche,277041,3.0
Paris Match,277041,3.0
Télé 7 Jours,277041,3.0
Télérama,277041,3.0
Ouest France,277041,2.0
Positif,277041,2.0
Première,277041,2.0
Sud Ouest,277041,2.0
Le Parisien,285419,4.0
Télé 7 Jours,285419,3.0
Télé Loisirs,285419,3.0
Télérama,285419,3.0
Cahiers du Cinéma,285419,2.0
Le Figaro,285419,2.0
Le Monde,285419,1.0
Excessif,127179,5.0
L'Ecran Fantastique,127179,5.0
Le Figaroscope,127179,5.0
Metro,127179,5.0
Studio Ciné Live,127179,5.0
20 Minutes,127179,4.0
Brazil,127179,4.0
Chronic'art.com,127179,4.0
Le Point,127179,4.0
Les Inrockuptibles,127179,4.0
Marianne,127179,4.0
Télé 7 Jours,127179,4.0
Télérama,127179,1.0
Le Journal du Dimanche,127179,3.0
Libération,127179,3.0
Ouest France,127179,3.0
Elle,127179,2.0
L'Express,127179,2.0
L'Humanité,127179,2.0
La Croix,127179,2.0
Le Monde,127179,2.0
Le Parisien,127179,2.0
Mad Movies,127179,2.0
Première,127179,2.0
TéléCinéObs,127179,2.0
Positif,127179,1.0
Metro,58608,5.0
Le Point,58608,4.0
Ouest France,58608,4.0
Paris Match,58608,4.0
Positif,58608,4.0
Télé 7 Jours,58608,4.0
TéléCinéObs,58608,4.0
Le Figaro,58608,3.0
Le Journal du Dimanche,58608,3.0
Le Monde,58608,3.0
Le Parisien,58608,3.0
Télérama,58608,3.0
aVoir-aLire.com,58608,3.0
Chronic'art.com,58608,2.0
L'Ecran Fantastique,58608,2.0
Les Inrockuptibles,58608,2.0
MCinéma.com,58608,2.0
Libération,58608,1.0
20 Minutes,215097,5.0
CinemaTeaser,215097,5.0
Filmsactu,215097,5.0
Franceinfo Culture,215097,5.0
Gala,215097,5.0
L'Obs,215097,5.0
Les Inrockuptibles,215097,5.0
Marianne,215097,1.0
Metro,215097,5.0
Ouest France,215097,5.0
TF1 News,215097,5.0
Télé 2 semaines,215097,5.0
CNews,215097,4.0
Cahiers du Cinéma,215097,4.0
Chronic'art.com,215097,4.0
Elle,215097,4.0
L'Express,215097,4.0
La Voix du Nord,215097,4.0
Le Dauphiné Libéré,215097,4.0
Le Journal du Dimanche,215097,4.0
Le Monde,215097,4.0
Le Parisien,215097,4.0
Les Fiches du Cinéma,215097,4.0
Libération,215097,4.0
Mad Movies,215097,1.0
Paris Match,215097,4.0
Positif,215097,4.0
Télé 7 Jours,215097,4.0
Télérama,215097,4.0
VSD,215097,4.0
Critikat.com,215097,3.0
Ecran Large,215097,3.0
GQ,215097,3.0
L'Ecran Fantastique,215097,3.0
La Croix,215097,3.0
Le Point,215097,3.0
aVoir-aLire.com,215097,3.0
20 Minutes,58275,4.0
Le Parisien,58275,4.0
Public,58275,4.0
Ecran Large,58275,3.0
Femme Actuelle,58275,3.0
L'Ecran Fantastique,58275,3.0
Le Journal du Dimanche,58275,3.0
Positif,58275,3.0
aVoir-aLire.com,58275,3.0
CinemaTeaser,58275,2.0
Le Journal du Geek,58275,2.0
Mad Movies,58275,2.0
Critikat.com,58275,1.0
Dernières Nouvelles d'Alsace,58275,1.0
Le Monde,58275,1.0
Les Inrockuptibles,58275,1.0
Libération,58275,1.0
Ouest France,58275,1.0
Télérama,58275,1.0
Le Dauphiné Libéré,61280,5.0
Les Inrockuptibles,61280,5.0
Mad Movies,61280,5.0
Ouest France,61280,5.0
20 Minutes,61280,4.0
Cahiers du Cinéma,61280,4.0
Ecran Large,61280,4.0
Franceinfo Culture,61280,4.0
IGN France,61280,4.0
L'Obs,61280,4.0
La Voix du Nord,61280,4.0
Le Figaro,61280,4.0
Le Journal du Dimanche,61280,4.0
Les Fiches du Cinéma,61280,4.0
Première,61280,4.0
Télé Loisirs,61280,4.0
Télérama,61280,4.0
aVoir-aLire.com,61280,4.0
CNews,61280,3.0
Dernières Nouvelles d'Alsace,61280,3.0
L'Ecran Fantastique,61280,3.0
Le Parisien,61280,3.0
Rolling Stone,61280,3.0
Sud Ouest,61280,3.0
Voici,61280,3.0
Critikat.com,61280,2.0
L'Express,61280,2.0
L'Humanité,61280,2.0
Le Monde,61280,2.0
Le Point,61280,2.0
Positif,61280,2.0
Libération,61280,1.0
20 Minutes,227333,4.0
Le Dauphiné Libéré,227333,4.0
Voici,227333,4.0
Cahiers du Cinéma,227333,3.0
L'Ecran Fantastique,227333,3.0
Le Journal du Dimanche,227333,3.0
Le Monde,227333,3.0
Les Inrockuptibles,227333,3.0
Mad Movies,227333,3.0
Paris Match,227333,3.0
Première,227333,3.0
aVoir-aLire.com,227333,3.0
Charlie Hebdo,227333,2.0
Critikat.com,227333,2.0
L'Obs,227333,2.0
Metro,227333,2.0
La Croix,227333,1.0
Les Fiches du Cinéma,227333,1.0
Positif,227333,1.0
Studio Ciné Live,227333,1.0
TF1 News,227333,1.0
Télérama,227333,1.0
Brazil,110096,5.0
Charlie Hebdo,110096,5.0
Elle,110096,5.0
L'Express,110096,5.0
Le Monde,110096,5.0
Les Inrockuptibles,110096,5.0
Metro,110096,5.0
Ouest France,110096,5.0
Paris Match,110096,5.0
Positif,110096,5.0
Première,110096,5.0
Studio Magazine,110096,5.0
Télé 7 Jours,110096,5.0
TéléCinéObs,110096,5.0
Télérama,110096,5.0
aVoir-aLire.com,110096,5.0
Cahiers du Cinéma,110096,4.0
Chronic'art.com,110096,4.0
Ciné Live,110096,4.0
L'Humanité,110096,4.0
L'Obs,110096,4.0
Le Figaroscope,110096,4.0
Le Journal du Dimanche,110096,4.0
Le Parisien,110096,4.0
Libération,110096,4.0
MCinéma.com,110096,4.0
La Croix,110096,3.0
CinemaTeaser,245241,5.0
La Voix du Nord,245241,5.0
Le Journal du Dimanche,245241,5.0
Le Parisien,245241,5.0
Ouest France,245241,5.0
Sud Ouest,245241,5.0
Transfuge,245241,5.0
Télé Loisirs,245241,5.0
CNews,245241,4.0
Ecran Large,245241,4.0
Femme Actuelle,245241,4.0
Franceinfo Culture,245241,4.0
L'Express,245241,4.0
L'Obs,245241,4.0
Le Figaro,245241,4.0
Les Fiches du Cinéma,245241,4.0
Marianne,245241,4.0
Paris Match,245241,4.0
Rolling Stone,245241,4.0
aVoir-aLire.com,245241,4.0
Le Monde,245241,3.0
Positif,245241,3.0
Première,245241,3.0
Télérama,245241,3.0
Voici,245241,3.0
Libération,245241,1.0
L'Express,28512,2.0
Première,28512,2.0
Studio Magazine,28512,2.0
Cahiers du Cinéma,20502,4.0
L'Evénement,20502,5.0
L'Express,20502,5.0
L'Obs,20502,4.0
Le Figaro,20502,5.0
Le Figaroscope,20502,5.0
Les Inrockuptibles,20502,5.0
Positif,20502,5.0
Starfix,20502,2.0
Chronic'art.com,20502,4.0
Cinopsis.com,20502,4.0
Ciné Live,20502,4.0
Le Monde,20502,4.0
Le Parisien,20502,4.0
Le Point,20502,4.0
Lenouveaucinema.com,20502,4.0
Télérama,20502,4.0
Les Echos,20502,3.0
Libération,20502,2.0
Planetcinema.com,20502,3.0
Première,20502,3.0
Studio Magazine,20502,3.0
Ciné Live,44206,5.0
L'Express,44206,5.0
Le Figaro,44206,5.0
Le Point,44206,5.0
MCinéma.com,44206,5.0
Mad Movies,44206,5.0
Studio Magazine,44206,5.0
TéléCinéObs,44206,5.0
Télérama,44206,5.0
Le Figaroscope,44206,4.0
Le Monde,44206,4.0
Le Parisien,44206,4.0
Libération,44206,4.0
Première,44206,4.0
Les Inrockuptibles,44206,2.0
Elle,118740,5.0
Télé 7 Jours,118740,4.0
CinemaTeaser,118740,3.0
Ecran Large,118740,3.0
L'Express,118740,3.0
L'Humanité,118740,3.0
Le Journal du Dimanche,118740,3.0
Le Parisien,118740,3.0
Le Point,118740,3.0
Marianne,118740,3.0
Positif,118740,3.0
Studio Ciné Live,118740,3.0
Excessif,118740,2.0
Le Monde,118740,2.0
Les Fiches du Cinéma,118740,2.0
Les Inrockuptibles,118740,2.0
Paris Match,118740,2.0
Première,118740,2.0
TéléCinéObs,118740,2.0
Chronic'art.com,118740,1.0
Critikat.com,118740,1.0
Le Figaroscope,118740,1.0
Télérama,13665,4.0
L'Evènement du Jeudi,13665,3.0
Les Echos,13665,3.0
L'Obs,13665,2.0
Positif,13665,2.0
Brazil,52933,5.0
L'Express,52933,5.0
Le Point,52933,5.0
MCinéma.com,52933,5.0
Mad Movies,52933,5.0
Ouest France,52933,5.0
Paris Match,52933,5.0
Première,52933,5.0
TéléCinéObs,52933,5.0
Zurban,52933,5.0
Ciné Live,52933,4.0
Elle,52933,4.0
L'Ecran Fantastique,52933,2.0
L'Obs,52933,4.0
Le Figaro,52933,4.0
Libération,52933,4.0
Positif,52933,4.0
Studio Magazine,52933,4.0
Télérama,52933,4.0
aVoir-aLire.com,52933,2.0
Le Monde,52933,3.0
Cahiers du Cinéma,52933,2.0
Les Inrockuptibles,52933,2.0
Aden,62,5.0
Le Monde,62,4.0
Le Point,62,5.0
Libération,62,5.0
Les Inrockuptibles,62,4.0
Positif,62,4.0
Télérama,62,4.0
Zurban,62,4.0
Cahiers du Cinéma,62,3.0
Le Monde,222221,5.0
Positif,222221,5.0
Public,222221,5.0
Télé 7 Jours,222221,5.0
20 Minutes,222221,4.0
CinemaTeaser,222221,4.0
Elle,222221,4.0
Femme Actuelle,222221,4.0
Gala,222221,4.0
Studio Ciné Live,222221,4.0
TF1 News,222221,4.0
Télé 2 semaines,222221,4.0
Voici,222221,4.0
Franceinfo Culture,222221,3.0
La Croix,222221,3.0
Le Dauphiné Libéré,222221,3.0
Le Journal du Dimanche,222221,3.0
Metro,222221,3.0
Ouest France,222221,3.0
Première,222221,3.0
Télérama,222221,3.0
aVoir-aLire.com,222221,3.0
Libération,222221,2.0
Paris Match,222221,2.0
Critikat.com,222221,1.0
Les Inrockuptibles,222221,1.0
Marianne,222221,1.0
Cahiers du Cinéma,3659,5.0
France Soir,3659,5.0
Le Monde,3659,5.0
Libération,3659,4.0
Positif,3659,4.0
20 Minutes,232321,4.0
Paris Match,232321,4.0
Franceinfo Culture,232321,3.0
Le Dauphiné Libéré,232321,3.0
Première,232321,3.0
Télérama,232321,3.0
aVoir-aLire.com,232321,3.0
Critikat.com,232321,2.0
Ecran Large,232321,2.0
Le Journal du Dimanche,232321,2.0
Studio Ciné Live,232321,2.0
TF1 News,232321,2.0
Le Monde,232321,1.0
Le Parisien,232321,1.0
Les Inrockuptibles,232321,1.0
Metro,232321,1.0
Télé 7 Jours,232321,1.0
Cahiers du Cinéma,134390,4.0
La Croix,134390,4.0
Le Figaroscope,134390,4.0
Le Journal du Dimanche,134390,4.0
Metro,134390,4.0
TéléCinéObs,134390,4.0
20 Minutes,134390,3.0
Brazil,134390,3.0
Ouest France,134390,3.0
Première,134390,3.0
Studio Ciné Live,134390,3.0
Dvdrama,134390,2.0
Elle,134390,2.0
L'Express,134390,2.0
L'Humanité,134390,2.0
Positif,134390,2.0
Télérama,134390,2.0
Le Monde,134390,1.0
Les Inrockuptibles,134390,1.0
20 Minutes,60208,5.0
Chronic'art.com,60208,5.0
L'Ecran Fantastique,60208,5.0
Paris Match,60208,5.0
Positif,60208,5.0
Télérama,60208,5.0
Charlie Hebdo,60208,4.0
L'Humanité,60208,4.0
Le Monde,60208,4.0
Le Parisien,60208,4.0
Libération,60208,4.0
Marianne,60208,4.0
Première,60208,1.0
Studio Ciné Live,60208,4.0
Dvdrama,60208,3.0
L'Express,60208,3.0
L'Obs,60208,3.0
Le Journal du Dimanche,60208,3.0
Télé 7 Jours,60208,3.0
Filmsactu,60208,2.0
Impact,60208,2.0
TéléCinéObs,60208,2.0
CinemaTeaser,230453,5.0
GQ,230453,5.0
Ouest France,230453,5.0
Paris Match,230453,5.0
Première,230453,5.0
20 Minutes,230453,4.0
Closer,230453,4.0
Le Dauphiné Libéré,230453,4.0
Le Figaro,230453,4.0
Les Fiches du Cinéma,230453,4.0
Positif,230453,4.0
Rolling Stone,230453,4.0
Voici,230453,4.0
aVoir-aLire.com,230453,4.0
L'Obs,230453,3.0
Le Journal du Dimanche,230453,3.0
Le Monde,230453,3.0
Libération,230453,3.0
Critikat.com,230453,2.0
Les Inrockuptibles,230453,1.0
Télérama,230453,1.0
20 Minutes,228197,4.0
LCI,228197,4.0
